MODEL,SCENARIO,REGION,VARIABLE,UNIT,2015,2020,2030,2040,2050,2060,2070,2080,2090,2100
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|NOx|Grassland Burning,Mt NOx/yr,0.099824749,0.11187427,0.134788198,0.155594389,0.174357421,0.190295792,0.203973248,0.215801289,0.226032904,0.234756502
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|NOx|Industrial Sector,Mt NOx/yr,0.836166789,0.833951087,0.767336181,0.562975154,0.309833019,0.279717234,0.254321228,0.2318,0.221,0.2071
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|NOx|Peat Burning,Mt NOx/yr,0.005875216,0.005875216,0.005875216,0.005875216,0.005875216,0.005875216,0.005875216,0.005875216,0.005875216,0.005875216
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|NOx|Residential Commercial Other,Mt NOx/yr,0.313889829,0.329296982,0.281242511,0.185480352,0.056228686,0.053206704,0.051324157,0.049986559,0.048302175,0.046766414
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|NOx|Solvents,Mt NOx/yr,0,0,0,0,0,0,0,0,0,0
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|NOx|Transportation Sector,Mt NOx/yr,1.324528229,1.356838556,1.164631533,0.823998985,0.36496857,0.3572123,0.352526681,0.3491,0.3323,0.3167
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|NOx|Waste,Mt NOx/yr,0.289584135,0.289584135,0.289584135,0.289584135,0.289584135,0.289584135,0.289584135,0.289584135,0.289584135,0.289584135
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|OC,Mt OC/yr,2.793218098,2.694226617,2.467640662,2.249926771,2.025293387,1.896002618,1.773122525,1.65581358,1.546331609,1.441663347
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|OC|Agricultural Waste Burning,Mt OC/yr,0.249534668,0.239048792,0.218314569,0.198435425,0.17973638,0.16154489,0.144768511,0.129529745,0.115391062,0.101792428
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|OC|Agriculture,Mt OC/yr,0,0,0,0,0,0,0,0,0,0
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|OC|Energy Sector,Mt OC/yr,0.10475507,0.100200596,0.086992336,0.079021834,0.066269031,0.059437172,0.052149856,0.04486254,0.036892038,0.028010621
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|OC|Forest Burning,Mt OC/yr,1.752196454,1.698030337,1.597913809,1.500291162,1.405581405,1.308525505,1.214566736,1.126385308,1.043863259,0.966613499
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|OC|Grassland Burning,Mt OC/yr,0.067789738,0.082456818,0.110284863,0.13572045,0.158815884,0.178830705,0.196215474,0.211501423,0.224861934,0.236402491
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|OC|Industrial Sector,Mt OC/yr,0.010389581,0.009971866,0.008718857,0.004646576,5.74E-04,4.70E-04,4.18E-04,4.18E-04,3.65E-04,3.13E-04
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|OC|Peat Burning,Mt OC/yr,0.048608947,0.048608947,0.048608947,0.048608947,0.048608947,0.048608947,0.048608947,0.048608947,0.048608947,0.048608947
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|OC|Residential Commercial Other,Mt OC/yr,0.320896082,0.278691566,0.181614866,0.097270595,0.014865274,0.011892219,0.009694744,0.008014321,0.006527794,0.00517053
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|OC|Solvents,Mt OC/yr,0,0,0,0,0,0,0,0,0,0
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|OC|Transportation Sector,Mt OC/yr,0.034340015,0.033291422,0.026475856,0.018021931,0.007864116,0.006684498,0.005635949,0.004718469,0.003800989,0.003014578
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|OC|Waste,Mt OC/yr,0.204707542,0.203926273,0.188716559,0.167909851,0.142978055,0.120008803,0.101064639,0.081775156,0.066020125,0.051737001
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|Sulfur,Mt SO2/yr,8.301223045,7.510529922,5.578316384,4.05128463,2.278509694,2.049574946,1.820097363,1.574457466,1.309006535,1.042529466
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|Sulfur|Agricultural Waste Burning,Mt SO2/yr,0.037872989,0.036562355,0.033375283,0.030619175,0.027693392,0.025163734,0.022738592,0.020417964,0.018406368,0.016464448
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|Sulfur|Agriculture,Mt SO2/yr,0,0,0,0,0,0,0,0,0,0
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|Sulfur|Energy Sector,Mt SO2/yr,4.155849864,3.504682336,2.173515491,1.38955671,0.635092123,0.610976967,0.595444638,0.5884,0.5951,0.6043
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|Sulfur|Forest Burning,Mt SO2/yr,0.201520106,0.199522854,0.195399373,0.190256423,0.184334915,0.176935688,0.168925128,0.16088354,0.152761342,0.144695797
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|Sulfur|Grassland Burning,Mt SO2/yr,0.012345651,0.016070716,0.023142145,0.029627686,0.035527339,0.040680785,0.045195079,0.049123618,0.052606481,0.055636877
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|Sulfur|Industrial Sector,Mt SO2/yr,3.435122649,3.344200413,2.875854015,2.225553031,1.285222374,1.105014085,0.910549271,0.6878,0.4277,0.1638
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|Sulfur|Peat Burning,Mt SO2/yr,0.005483785,0.005483785,0.005483785,0.005483785,0.005483785,0.005483785,0.005483785,0.005483785,0.005483785,0.005483785
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|Sulfur|Residential Commercial Other,Mt SO2/yr,0.307049088,0.263481145,0.165803731,0.106730259,0.066648589,0.047897965,0.03518776,0.0265,0.0217,0.0175
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|Sulfur|Solvents,Mt SO2/yr,0,0,0,0,0,0,0,0,0,0
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|Sulfur|Transportation Sector,Mt SO2/yr,0.120730353,0.115277759,0.080494003,0.048209002,0.013258619,0.012173378,0.011324551,0.0106,0.01,0.0094
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|Sulfur|Waste,Mt SO2/yr,0.025248559,0.025248559,0.025248559,0.025248559,0.025248559,0.025248559,0.025248559,0.025248559,0.025248559,0.025248559
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|VOC,Mt VOC/yr,12.64742496,12.30320926,11.09285732,10.07802059,8.849733868,8.009270036,7.194368202,6.391037342,5.593805884,4.790979807
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|VOC|Agricultural Waste Burning,Mt VOC/yr,1.643212794,1.563732708,1.40973279,1.259174816,1.118663303,0.983882261,0.858277461,0.744611472,0.637685109,0.535109845
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|VOC|Agriculture,Mt VOC/yr,0,0,0,0,0,0,0,0,0,0
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|VOC|Energy Sector,Mt VOC/yr,2.373811165,2.245882525,1.906775047,1.810491068,1.685674153,1.380735746,1.067695394,0.745378902,0.406506263,0.051958123
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|VOC|Forest Burning,Mt VOC/yr,4.918208619,4.733638621,4.395558423,4.074526132,3.770906561,3.469302956,3.183756908,2.920495721,2.677937408,2.454639658
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|VOC|Grassland Burning,Mt VOC/yr,0.337641307,0.389979942,0.489308764,0.579869748,0.661799118,0.732061513,0.79275247,0.845793611,0.891792236,0.931147662
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|VOC|Industrial Sector,Mt VOC/yr,0.349820971,0.349497362,0.337613081,0.323873533,0.288261297,0.252275863,0.220524669,0.1899,0.1739,0.1553
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|VOC|Peat Burning,Mt VOC/yr,0.153536492,0.153536492,0.153536492,0.153536492,0.153536492,0.153536492,0.153536492,0.153536492,0.153536492,0.153536492
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|VOC|Residential Commercial Other,Mt VOC/yr,0.230720277,0.235762823,0.185419359,0.127167535,0.046843946,0.040451125,0.034857407,0.028988136,0.022677981,0.016312715
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|VOC|Solvents,Mt VOC/yr,0.45594988,0.432909212,0.340776939,0.316945959,0.272110888,0.229342789,0.18666588,0.13617703,0.077116323,0.009939707
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|VOC|Transportation Sector,Mt VOC/yr,1.588585975,1.588022863,1.259119961,0.837620119,0.298367183,0.255635198,0.216801918,0.1778,0.1346,0.0936
AIM/CGE,SSP3-LowNTCF,R5.2REF,CMIP6 Emissions|VOC|Waste,Mt VOC/yr,0.595937482,0.610246715,0.61501646,0.594815189,0.553570928,0.512046094,0.479499603,0.448355977,0.418054072,0.389435605
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|BC,Mt BC/yr,0.063111928,0.05820689,0.030938303,0.023592088,0.014467544,0.012158669,0.011203039,0.010230581,0.008836842,0.007318087
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|BC|Agricultural Waste Burning,Mt BC/yr,9.48E-04,9.31E-04,8.98E-04,8.65E-04,8.32E-04,9.58E-04,9.18E-04,8.79E-04,8.39E-04,7.99E-04
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|BC|Energy Sector,Mt BC/yr,0.003266098,0.003353817,0.002991045,0.002741919,0.002498252,0.002157314,0.001824563,0.0015,0.0011,6.00E-04
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|BC|Forest Burning,Mt BC/yr,1.80E-05,1.80E-05,1.80E-05,1.80E-05,1.80E-05,1.80E-05,1.80E-05,1.80E-05,1.80E-05,1.80E-05
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|BC|Grassland Burning,Mt BC/yr,1.75E-04,1.20E-04,1.26E-04,1.32E-04,1.38E-04,7.22E-05,7.53E-05,7.84E-05,8.15E-05,8.46E-05
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|BC|Industrial Sector,Mt BC/yr,0.001665972,0.00185099,0.001472107,0.001185792,4.50E-04,3.93E-04,3.50E-04,2.81E-04,1.87E-04,6.87E-05
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|BC|Residential Commercial Other,Mt BC/yr,0.021950981,0.01909085,0.011840523,0.007302542,0.003355701,0.002295098,0.002073421,0.001851743,0.001630065,0.001408388
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|BC|Transportation Sector,Mt BC/yr,0.032724315,0.030478528,0.011228932,0.008983145,0.004812399,0.004491573,0.004170746,0.003849919,0.003208266,0.002566613
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|BC|Waste,Mt BC/yr,0.002363565,0.002363565,0.002363565,0.002363565,0.002363565,0.001772674,0.001772674,0.001772674,0.001772674,0.001772674
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CH4,Mt CH4/yr,3.083550671,3.4310575,2.02363541,1.643507642,1.508361731,1.537337456,1.47324788,1.53877327,1.58083737,1.673760755
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CH4|Agricultural Waste Burning,Mt CH4/yr,0.007234777,0.009143026,0.009475583,0.008522999,0.008068234,0.009402254,0.010039729,0.011682664,0.013168169,0.015259618
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CH4|Agriculture,Mt CH4/yr,1.062981415,1.180734893,1.111579721,1.004513457,0.941287242,0.985593322,0.986301622,1.045070954,1.094682817,1.168120323
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CH4|Energy Sector,Mt CH4/yr,0.107185382,0.12366697,0.05363341,0.035117052,0.029870968,0.031329479,0.029233598,0.032638586,0.035408357,0.041451315
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CH4|Forest Burning,Mt CH4/yr,1.23E-04,1.23E-04,1.23E-04,1.23E-04,1.23E-04,1.23E-04,1.23E-04,1.23E-04,1.23E-04,1.23E-04
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CH4|Grassland Burning,Mt CH4/yr,0.001067322,0.001083347,5.95E-04,3.06E-04,1.57E-04,1.62E-04,8.29E-05,8.50E-05,8.72E-05,8.93E-05
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CH4|Industrial Sector,Mt CH4/yr,0.006768026,0.007640899,0.007360168,0.007728736,0.007950157,0.008032289,0.008224898,0.008401791,0.008678684,0.009160815
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CH4|Residential Commercial Other,Mt CH4/yr,0.157997932,0.160198412,0.160611986,0.157205405,0.15115513,0.143420872,0.135011857,0.126971048,0.119288979,0.111956184
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CH4|Transportation Sector,Mt CH4/yr,0.00876891,0.010846001,0.014295811,0.017421096,0.019788065,0.021827753,0.023580084,0.025,0.0253,0.025
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CH4|Waste,Mt CH4/yr,1.731423724,1.937620768,0.665960669,0.412569727,0.349961484,0.337446764,0.280650001,0.2888,0.2841,0.3026
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CO,Mt CO/yr,2.554118128,2.503810064,2.073300093,2.156507501,2.215247646,2.310405614,2.402163335,2.483420103,2.594491179,2.741872148
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CO2,Mt CO2/yr,368.0985121,416.3335605,479.2059216,534.8956794,571.155686,597.5638807,631.3598881,669.4222871,744.2960871,855.4235871
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CO2|Energy Sector,Mt CO2/yr,136.2359319,153.4902107,181.7088683,216.2259064,246.4321564,272.4742058,306.6903698,347.7211,406.3861,493.5247
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CO2|Industrial Sector,Mt CO2/yr,107.6447107,122.2832739,139.5695581,152.4881551,161.544231,169.498472,179.3334459,188.923,202.0575,224.1197
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CO2|Residential Commercial Other,Mt CO2/yr,60.40615724,65.94891723,69.48880358,69.60853527,64.72647686,58.59625877,51.71866514,44.406,43.9272,43.736
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CO2|Solvents,Mt CO2/yr,0.135157284,0.144853532,0.158021523,0.167172224,0.174613343,0.181347774,0.18807666,0.1949,0.2014,0.2076
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CO2|Transportation Sector,Mt CO2/yr,63.09486791,73.88461804,87.69898303,95.82422334,97.69652139,96.23190924,92.84764348,87.5956,91.1422,93.2539
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CO2|Waste,Mt CO2/yr,0.581687051,0.581687051,0.581687051,0.581687051,0.581687051,0.581687051,0.581687051,0.581687051,0.581687051,0.581687051
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CO|Agricultural Waste Burning,Mt CO/yr,0.13059452,0.188378536,0.309342085,0.432075517,0.555539089,0.677369361,0.79573858,0.914478901,1.034047855,1.152554784
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CO|Energy Sector,Mt CO/yr,0.111455452,0.119082987,0.12738072,0.146989142,0.16316326,0.183563196,0.211535566,0.2411,0.3003,0.387
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CO|Forest Burning,Mt CO/yr,0.003102681,0.002685422,0.001905292,0.001497098,0.001125162,7.89E-04,7.35E-04,4.54E-04,4.18E-04,1.91E-04
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CO|Grassland Burning,Mt CO/yr,0.027773473,0.026009154,0.02289086,0.020172375,0.017395895,0.014819288,0.01246362,0.010349957,0.008588832,0.007024132
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CO|Industrial Sector,Mt CO/yr,0.245895443,0.258692707,0.24170199,0.252872482,0.2581866,0.268742535,0.285263296,0.300554942,0.314219816,0.345345364
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CO|Residential Commercial Other,Mt CO/yr,1.306000525,1.147479819,0.692461944,0.517371483,0.345282189,0.306294638,0.268267291,0.2332,0.2092,0.1855
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CO|Transportation Sector,Mt CO/yr,0.59111838,0.623303786,0.539439549,0.64735175,0.736377798,0.720649458,0.689982231,0.645104844,0.589539474,0.52607957
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|CO|Waste,Mt CO/yr,0.138177652,0.138177652,0.138177652,0.138177652,0.138177652,0.138177652,0.138177652,0.138177652,0.138177652,0.138177652
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NH3,Mt NH3/yr,0.894641493,0.919413468,0.964890424,0.99757561,1.025734047,1.044622057,0.99752699,1.01196047,1.050179079,1.091003507
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NH3|Agricultural Waste Burning,Mt NH3/yr,0.00267027,0.003426698,0.005105269,0.006933025,0.008926495,0.011066701,0.01338405,0.015878543,0.018612219,0.021535692
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NH3|Agriculture,Mt NH3/yr,0.811041981,0.83397139,0.874523329,0.904135412,0.927563694,0.945188564,0.957175524,0.9687,1.0057,1.0434
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NH3|Energy Sector,Mt NH3/yr,0.00216137,0.002431542,0.002971884,0.003512227,0.003782398,0.004052569,0.004052569,0.004052569,0.004052569,0.004322741
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NH3|Forest Burning,Mt NH3/yr,3.25E-05,3.25E-05,3.25E-05,3.25E-05,3.25E-05,3.25E-05,3.25E-05,3.25E-05,3.25E-05,3.25E-05
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NH3|Grassland Burning,Mt NH3/yr,3.34E-04,3.37E-04,3.42E-04,2.60E-04,2.64E-04,2.67E-04,1.81E-04,1.83E-04,1.85E-04,9.39E-05
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NH3|Industrial Sector,Mt NH3/yr,0.002840829,0.003167591,0.003699906,0.003999906,0.004293847,0.004581729,0.004863551,0.005032245,0.0051969,0.005462565
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NH3|Residential Commercial Other,Mt NH3/yr,0.011775067,0.011775067,0.013457219,0.013457219,0.015139372,0.013457219,0.013457219,0.013457219,0.011775067,0.011775067
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NH3|Transportation Sector,Mt NH3/yr,0.002190486,0.002677261,0.003164036,0.00365081,0.004137585,0.004380972,0.004380972,0.00462436,0.00462436,0.004380972
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NH3|Waste,Mt NH3/yr,0.061594567,0.061594567,0.061594567,0.061594567,0.061594567,0.061594567,0,0,0,0
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NOx,Mt NOx/yr,0.965204952,0.930675581,0.588357632,0.584415947,0.551556539,0.59228014,0.639607111,0.69123512,0.750835365,0.824388057
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NOx|Agricultural Waste Burning,Mt NOx/yr,0.004233339,0.006137423,0.01010317,0.014140078,0.018193128,0.022199327,0.02607718,0.029955032,0.033892137,0.037776781
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NOx|Agriculture,Mt NOx/yr,0.061159931,0.062612747,0.064403559,0.0649904,0.064864407,0.064273317,0.063243168,0.0622,0.0625,0.0628
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NOx|Energy Sector,Mt NOx/yr,0.176941116,0.162906594,0.113857332,0.099492179,0.079456382,0.08041418,0.08370547,0.087673903,0.092405762,0.101120825
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NOx|Forest Burning,Mt NOx/yr,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NOx|Grassland Burning,Mt NOx/yr,0.001465657,0.001347327,0.001243541,0.001055419,9.31E-04,7.99E-04,6.57E-04,5.90E-04,4.33E-04,3.55E-04
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NOx|Industrial Sector,Mt NOx/yr,0.087317183,0.093252522,0.084826769,0.07132813,0.046811592,0.04877488,0.050666069,0.051363681,0.050313641,0.049922855
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NOx|Residential Commercial Other,Mt NOx/yr,0.229159618,0.212880519,0.095170115,0.091204693,0.082856437,0.078891016,0.073673356,0.067829577,0.061568386,0.054889781
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NOx|Transportation Sector,Mt NOx/yr,0.384005541,0.370615882,0.197830579,0.221282481,0.237520531,0.276006232,0.320662503,0.3707,0.4288,0.4966
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|NOx|Waste,Mt NOx/yr,0.020852705,0.020852705,0.020852705,0.020852705,0.020852705,0.020852705,0.020852705,0.020852705,0.020852705,0.020852705
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|OC,Mt OC/yr,0.099373399,0.093246147,0.06886241,0.057403653,0.041865911,0.03774165,0.03685559,0.035606618,0.033239778,0.030549825
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|OC|Agricultural Waste Burning,Mt OC/yr,0.003120128,0.003093457,0.003166785,0.003235669,0.003177881,0.003120093,0.003062305,0.003004517,0.002946728,0.00288894
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|OC|Energy Sector,Mt OC/yr,0.009079627,0.009381806,0.008371805,0.006206732,0.001509053,0.001572702,0.001636351,0.0016,0.0014,0.0011
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|OC|Forest Burning,Mt OC/yr,3.17E-04,3.09E-04,2.93E-04,0,0,0,0,0,0,0
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|OC|Grassland Burning,Mt OC/yr,0.001001301,9.74E-04,9.08E-04,8.30E-04,7.38E-04,6.34E-04,5.16E-04,4.62E-04,4.01E-04,3.34E-04
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|OC|Industrial Sector,Mt OC/yr,0.001968015,0.001835711,0.001240345,6.78E-04,8.27E-05,8.27E-05,6.62E-05,6.62E-05,6.62E-05,4.96E-05
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|OC|Residential Commercial Other,Mt OC/yr,0.055397952,0.048816017,0.029618707,0.020842794,0.011518386,0.011518386,0.011518386,0.011518386,0.010969892,0.010421397
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|OC|Transportation Sector,Mt OC/yr,0.013748715,0.014095914,0.010522829,0.010869604,0.010098638,0.009758402,0.009000848,0.0079,0.0064,0.0047
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|OC|Waste,Mt OC/yr,0.014740814,0.014740814,0.014740814,0.014740814,0.014740814,0.011055611,0.011055611,0.011055611,0.011055611,0.011055611
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|Sulfur,Mt SO2/yr,2.03447918,1.913750556,1.354645234,1.091322335,0.742713782,0.742221009,0.756901745,0.769830818,0.783787535,0.81981299
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|Sulfur|Agricultural Waste Burning,Mt SO2/yr,5.44E-04,8.48E-04,0.001464854,0.002099378,0.002730462,0.003375341,0.003989192,0.004603043,0.005216894,0.005830745
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|Sulfur|Energy Sector,Mt SO2/yr,1.414834436,1.293115289,0.844200615,0.696872242,0.500133127,0.514896093,0.540806604,0.56521069,0.589916062,0.635410099
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|Sulfur|Forest Burning,Mt SO2/yr,3.66E-05,3.66E-05,3.66E-05,3.66E-05,3.66E-05,3.66E-05,3.66E-05,3.66E-05,3.66E-05,3.66E-05
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|Sulfur|Grassland Burning,Mt SO2/yr,1.82E-04,1.82E-04,1.84E-04,9.26E-05,9.32E-05,9.39E-05,9.46E-05,9.53E-05,9.59E-05,0
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|Sulfur|Industrial Sector,Mt SO2/yr,0.337397521,0.348447658,0.29433032,0.217319364,0.108064675,0.097807881,0.086701076,0.071287551,0.051397305,0.028390352
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|Sulfur|Residential Commercial Other,Mt SO2/yr,0.253004668,0.238365344,0.177236484,0.130086156,0.078933848,0.061753336,0.047463042,0.03533845,0.026400154,0.019051086
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|Sulfur|Transportation Sector,Mt SO2/yr,0.026661902,0.030937487,0.035374415,0.042997863,0.050903662,0.062439674,0.075992471,0.091441047,0.108906408,0.12927594
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|Sulfur|Waste,Mt SO2/yr,0.001818127,0.001818127,0.001818127,0.001818127,0.001818127,0.001818127,0.001818127,0.001818127,0.001818127,0.001818127
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|VOC,Mt VOC/yr,0.456145036,0.436631758,0.318312661,0.289192161,0.240096378,0.245013939,0.249132528,0.253475273,0.257547425,0.263263318
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|VOC|Agricultural Waste Burning,Mt VOC/yr,0.027703033,0.030986813,0.037587872,0.0438183,0.04990641,0.055726928,0.061271067,0.066825646,0.072390664,0.07789222
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|VOC|Energy Sector,Mt VOC/yr,0.045561912,0.051332724,0.052823432,0.043433237,0.019297882,0.022347835,0.025161239,0.027736572,0.029726117,0.031542823
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|VOC|Forest Burning,Mt VOC/yr,5.99E-04,5.80E-04,5.43E-04,5.06E-04,4.69E-04,4.32E-04,0,0,0,0
AIM/CGE,SSP3-LowNTCF,TUR,CMIP6 Emissions|VOC|Grassland Burning,Mt VOC/yr,0.00531821,0.004948029,0.004298721,0.003644195,0.003080724,0.002609425,0.002134398,0.001753035,0.001466454,0.001177636
